type,neighborhood,address,price,geo,beds,baths,sqft,url,work_time,work_directions,work_lines,friend_time,friend_directions,friend_lines
Rental Unit,East Flushing,140-32 Franklin Avenue #APT6G,"$1,850","40.75593092,-73.8234602",1 Bed,1 Bath,750.0,https://streeteasy.com/building/140_32-franklin-avenue-flushing/apt6g,67.0,1: Walk northeast on the walkway. 2: Turn left onto the walkway. 3: Turn right. 4: Turn left onto Bowne Street. 5: Take the Q65 toward COLLEGE PT 110 ST via 164 ST via COLLEGE PT BL. (2 stops) 6: Enter the Flushing - Main St Station. 7: Take the 7X toward 34 St - 11 Av. (4 stops) 8: Transfer at the Queensboro Plaza Station. 9: Take the W toward Whitehall St. (13 stops) 10: Exit the City Hall Station. 11: Walk southeast on Steve Flanders Square. 12: Your destination is on the left. ,3,52.0,1: Walk northeast on the walkway. 2: Turn left onto the walkway. 3: Turn right. 4: Turn left onto Bowne Street. 5: Take the Q65 toward COLLEGE PT 110 ST via 164 ST via COLLEGE PT BL. (2 stops) 6: Enter the Flushing - Main St Station. 7: Take the 7X toward 34 St - 11 Av. (4 stops) 8: Transfer at the Queensboro Plaza Station. 9: Take the N toward Astoria - Ditmars Blvd. (6 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,3
Rental Unit,Forest Hills,75-33 113rd Street #APT2A,"$1,700","40.71867156,-73.83505229",Studio,1 Bath,625.0,https://streeteasy.com/building/75_33-113-street-forest_hills/apt2a,64.0,1: Walk northwest on the walkway. 2: Turn left onto the walkway. 3: Turn right onto the walkway. 4: Turn left onto 75th Avenue. 5: Turn left onto Queens Boulevard. 6: Turn right onto the walkway. 7: Enter the 75 Av Station. 8: Take the F toward Kings Hwy. (2 stops) 9: Transfer to take the R toward Bay Ridge - 95 St. (19 stops) 10: Exit the City Hall Station. 11: Walk southeast on Steve Flanders Square. 12: Your destination is on the left. ,2,47.0,1: Walk northwest on the walkway. 2: Turn left onto the walkway. 3: Turn right onto the walkway. 4: Turn left onto 75th Avenue. 5: Turn left onto Queens Boulevard. 6: Turn right onto the walkway. 7: Enter the 75 Av Station. 8: Take the F toward Kings Hwy. (2 stops) 9: Transfer to take the R toward Bay Ridge - 95 St. (4 stops) 10: Exit the Steinway St Station. 11: Take the Q101 toward STEINWAY 19 AV via STEINWAY ST. (8 stops) 12: Walk northwest on Ditmars Boulevard. 13: Turn right onto 35th Street. 14: Your destination is on the right. ,3
Rental Unit,Kips Bay,142 East 27th Street #5B,"$2,395","40.74160004,-73.98239899",Studio,1 Bath,,https://streeteasy.com/building/142-east-27-street-new_york/5b,20.0,1: Walk northwest on East 27th Street. 2: Enter the 28 St Station. 3: Take the 6X toward Brooklyn Bridge - City Hall. (7 stops) 4: Exit the Brooklyn Bridge - City Hall Station. 5: Walk northwest on Chambers Street. 6: Turn left onto Centre Street. 7: Continue on Steve Flanders Square. 8: Your destination is on the right. ,1,48.0,1: Walk northwest on East 27th Street. 2: Continue on West 27th Street. 3: Turn right onto Broadway. 4: Enter the 28 St Station. 5: Take the W toward Astoria - Ditmars Blvd. (13 stops) 6: Exit the Astoria - Ditmars Blvd Station. 7: Walk southeast on Ditmars Boulevard. 8: Turn left onto 35th Street. 9: Your destination is on the right. ,1
Rental Unit,Borough Park,1540 52nd Street #2,"$1,525","40.62989962,-73.98861918",Studio,1 Bath,500.0,https://streeteasy.com/building/1540-52-street-brooklyn/2,54.0,1: Walk northwest on 52nd Street. 2: Turn left onto 14th Avenue. 3: Turn right onto 55th Street. 4: Enter the 55 St Station. 5: Take the D toward Norwood - 205 St. (4 stops) 6: Transfer to take the R toward Forest Hills - 71 Av. (12 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,2,79.0,1: Walk northwest on 52nd Street. 2: Turn left onto 14th Avenue. 3: Turn right onto 55th Street. 4: Enter the 55 St Station. 5: Take the D toward Norwood - 205 St. (5 stops) 6: Transfer to take the N toward Astoria - Ditmars Blvd. (15 stops) 7: Exit the Astoria - Ditmars Blvd Station. 8: Walk southeast on Ditmars Boulevard. 9: Turn left onto 35th Street. 10: Your destination is on the right. ,2
Rental Unit,Washington Heights,260 Audubon Avenue #20L,"$2,200","40.84680375,-73.93282255",Studio,1 Bath,,https://streeteasy.com/building/260-audubon-avenue-new_york/20l,47.0,1: Walk northwest on West 179th Street. 2: Turn left onto Broadway/US 9. Continue on Broadway. 3: Turn right onto West 177th Street. 4: Enter the 175 St Station. 5: Take the A toward Far Rockaway - Mott Av. (10 stops) 6: Exit the Chambers St Station. 7: Walk southeast on Murray Street. 8: Bear right onto Steve Flanders Square. 9: Your destination is on the left. ,1,71.0,1: Walk northwest on West 179th Street. 2: Turn right onto Saint Nicholas Avenue. 3: Enter the 181 St Station. 4: Take the 1 toward South Ferry. (16 stops) 5: Exit the Times Sq - 42 St Station. 6: Walk southeast on West 41st Street. 7: Enter the Times Sq - 42 St Station. 8: Take the W toward Astoria - Ditmars Blvd. (11 stops) 9: Exit the Astoria - Ditmars Blvd Station. 10: Walk southeast on Ditmars Boulevard. 11: Turn left onto 35th Street. 12: Your destination is on the right. ,2
Co-op,Forest Hills,67-12 Yellowston Boulevard #C1,"$2,250","40.72800064,-73.84970093",1 Bed,1 Bath,975.0,https://streeteasy.com/building/67_12-yellowstone-blvd-forest_hills/c1,57.0,1: Walk west on 67th Avenue. 2: Bear left onto 102nd Street. 3: Turn right onto 67th Road. 4: Enter the 67 Av Station. 5: Take the R toward Bay Ridge - 95 St. (24 stops) 6: Exit the City Hall Station. 7: Walk southeast on Steve Flanders Square. 8: Your destination is on the left. ,1,44.0,1: Walk west on 67th Avenue. 2: Bear left onto 102nd Street. 3: Turn right onto 67th Road. 4: Enter the 67 Av Station. 5: Take the R toward Bay Ridge - 95 St. (10 stops) 6: Exit the 36 St Station. 7: Walk west on Northern Boulevard/NY 25A. 8: Turn right onto 39th Avenue. 9: Enter the 39 Av Station. 10: Take the N toward Astoria - Ditmars Blvd. (5 stops) 11: Exit the Astoria - Ditmars Blvd Station. 12: Walk southeast on Ditmars Boulevard. 13: Turn left onto 35th Street. 14: Your destination is on the right. ,2
Co-op,Kew Gardens Hills,144-46 77 Road #2A,"$1,775","40.72090149,-73.81710052",1 Bed,1 Bath,650.0,https://streeteasy.com/building/144_40-77-road-flushing/2a,69.0,1: Walk east on 77th Road. 2: Turn right onto 147th Street. 3: Take the Q46 toward KEW GARDENS QUEENS BL via UNION. (3 stops) 4: Walk southeast on Queens Boulevard. 5: Turn right onto Union Turnpike. 6: Bear right. 7: Turn left onto Union Turnpike. 8: Make a left U-turn to stay on Union Turnpike. 9: Enter the Kew Gardens - Union Tpke Station. 10: Take the E toward World Trade Center. (16 stops) 11: Exit the World Trade Center Station. 12: Walk southeast on Barclay Street. 13: Turn left onto Broadway. 14: Turn right onto Steve Flanders Square. 15: Your destination is on the left. ,2,67.0,1: Walk west on 77th Road. 2: Continue. 3: Take the Q20B toward JAMAICA MERRICK BL via 14 AV via MAIN ST. (6 stops) 4: Walk south on 138th Street. 5: Turn right. 6: Enter the Briarwood - Van Wyck Blvd Station. 7: Take the F toward Coney Island - Stillwell Av. (5 stops) 8: Exit the 21 St - Queensbridge Station. 9: Take the Q69 toward JACKSON HEIGHTS 82 ST via 21 ST via DITMARS BL. (23 stops) 10: Walk northwest on Ditmars Boulevard. 11: Turn right onto 35th Street. 12: Your destination is on the right. ,3
Co-op,Forest Hills,67-12 Yellowston Boulevard #A15,"$1,800","40.72800064,-73.84970093",Studio,1 Bath,700.0,https://streeteasy.com/building/67_12-yellowstone-blvd-forest_hills/a15,57.0,1: Walk west on 67th Avenue. 2: Bear left onto 102nd Street. 3: Turn right onto 67th Road. 4: Enter the 67 Av Station. 5: Take the R toward Bay Ridge - 95 St. (24 stops) 6: Exit the City Hall Station. 7: Walk southeast on Steve Flanders Square. 8: Your destination is on the left. ,1,44.0,1: Walk west on 67th Avenue. 2: Bear left onto 102nd Street. 3: Turn right onto 67th Road. 4: Enter the 67 Av Station. 5: Take the R toward Bay Ridge - 95 St. (10 stops) 6: Exit the 36 St Station. 7: Walk west on Northern Boulevard/NY 25A. 8: Turn right onto 39th Avenue. 9: Enter the 39 Av Station. 10: Take the N toward Astoria - Ditmars Blvd. (5 stops) 11: Exit the Astoria - Ditmars Blvd Station. 12: Walk southeast on Ditmars Boulevard. 13: Turn left onto 35th Street. 14: Your destination is on the right. ,2
Rental Unit,Hudson Heights,386 Ft Washington Avenue #4C,"$1,825","40.8480451,-73.93910687",Studio,1 Bath,,https://streeteasy.com/building/386-ft-washington-avenue-new_york/4c,41.0,1: Walk south on Fort Washington Avenue. 2: Enter the 175 St Station. 3: Take the A toward Ozone Park - Lefferts Blvd. (10 stops) 4: Exit the Chambers St Station. 5: Walk southeast on Murray Street. 6: Bear right onto Steve Flanders Square. 7: Your destination is on the left. ,1,59.0,1: Walk south on Fort Washington Avenue. 2: Enter the 175 St Station. 3: Take the A toward Ozone Park - Lefferts Blvd. (4 stops) 4: Exit the 59 St - Columbus Circle Station. 5: Exit the station. 6: Exit the station. 7: Walk southeast on Central Park South/West 59th Street. 8: Turn right onto the walkway. 9: Turn left onto Broadway. 10: Turn left onto West 56th Street. 11: Enter the 57 St - 7 Av Station. 12: Take the W toward Astoria - Ditmars Blvd. (9 stops) 13: Exit the Astoria - Ditmars Blvd Station. 14: Walk southeast on Ditmars Boulevard. 15: Turn left onto 35th Street. 16: Your destination is on the right. ,2
Rental Unit,Bay Ridge,7022 Ridge Boulevard #B8,"$1,900","40.63520756,-74.02954059",1 Bed,1 Bath,900.0,https://streeteasy.com/building/7022-ridge-boulevard-brooklyn/b8,54.0,1: Walk north on Ridge Boulevard. 2: Turn right onto Ovington Avenue. 3: Turn left onto 3rd Avenue. 4: Turn right onto Bay Ridge Avenue/69th Street. 5: Enter the Bay Ridge Av Station. 6: Take the R toward Forest Hills - 71 Av. (16 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,85.0,1: Walk north on Ridge Boulevard. 2: Turn right onto Ovington Avenue. 3: Turn left onto 3rd Avenue. 4: Turn right onto Bay Ridge Avenue/69th Street. 5: Enter the Bay Ridge Av Station. 6: Take the R toward Forest Hills - 71 Av. (9 stops) 7: Transfer to take the N toward Astoria - Ditmars Blvd. (15 stops) 8: Exit the Astoria - Ditmars Blvd Station. 9: Walk southeast on Ditmars Boulevard. 10: Turn left onto 35th Street. 11: Your destination is on the right. ,2
Rental Unit,Rego Park,64-33 98th Street #2B,"$1,650","40.72961943,-73.85688643",Studio,1 Bath,,https://streeteasy.com/building/64_33-98-street-rego_park/2b,57.0,1: Walk west on 65th Avenue. 2: Bear right onto Queens Boulevard. 3: Bear left onto Queens Boulevard/NY 25. 4: Turn left onto the walkway. 5: Turn right onto Queens Boulevard/NY 25. 6: Enter the 63 Dr - Rego Park Station. 7: Take the R toward Bay Ridge - 95 St. (23 stops) 8: Exit the City Hall Station. 9: Walk southeast on Steve Flanders Square. 10: Your destination is on the left. ,1,44.0,1: Walk west on 65th Avenue. 2: Bear right onto Queens Boulevard. 3: Bear left onto Queens Boulevard/NY 25. 4: Turn left onto the walkway. 5: Turn right onto Queens Boulevard/NY 25. 6: Enter the 63 Dr - Rego Park Station. 7: Take the R toward Bay Ridge - 95 St. (9 stops) 8: Exit the 36 St Station. 9: Walk west on Northern Boulevard/NY 25A. 10: Turn right onto 39th Avenue. 11: Enter the 39 Av Station. 12: Take the N toward Astoria - Ditmars Blvd. (5 stops) 13: Exit the Astoria - Ditmars Blvd Station. 14: Walk southeast on Ditmars Boulevard. 15: Turn left onto 35th Street. 16: Your destination is on the right. ,2
Co-op,Hudson Heights,340 Haven Avenue #2D,"$2,200","40.85110092,-73.94159698",1 Bed,1 Bath,,https://streeteasy.com/building/lafayette-gardens-340-haven-avenue-new_york/2d?featured=1,47.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the A toward Far Rockaway - Mott Av. (11 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,71.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the 1 toward South Ferry. (15 stops) 5: Exit the 50 St Station. 6: Walk southwest on Broadway. 7: Turn left onto West 49th Street. 8: Enter the 49 St Station. 9: Take the W toward Astoria - Ditmars Blvd. (10 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,2
Rental Unit,Rego Park,97-45 63 Drive #6J,"$2,395","40.73106879,-73.85921779",1 Bed,1 Bath,,https://streeteasy.com/building/97_45-63-drive-rego_park/6j?featured=1,57.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (23 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,44.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (9 stops) 7: Exit the 36 St Station. 8: Walk west on Northern Boulevard/NY 25A. 9: Turn right onto 39th Avenue. 10: Enter the 39 Av Station. 11: Take the N toward Astoria - Ditmars Blvd. (5 stops) 12: Exit the Astoria - Ditmars Blvd Station. 13: Walk southeast on Ditmars Boulevard. 14: Turn left onto 35th Street. 15: Your destination is on the right. ,2
Rental Unit,Ditmars-Steinway,23-11 31st Street #4B,"$2,200","40.7738879,-73.91299889",1 Bed,1 Bath,,https://streeteasy.com/building/23_11-31-street-astoria/4b,43.0,1: Walk northeast on 31st Street. 2: Enter the Astoria - Ditmars Blvd Station. 3: Take the W toward Whitehall St. (19 stops) 4: Exit the City Hall Station. 5: Walk southeast on Steve Flanders Square. 6: Your destination is on the left. ,1,8.0,1: Walk northeast on 31st Street. 2: Turn right onto 23rd Avenue. 3: Turn left onto 35th Street. 4: Your destination is on the right. ,0
Rental Unit,Rego Park,97-45 63 Drive #6J,"$2,395","40.73106879,-73.85921779",1 Bed,1 Bath,,https://streeteasy.com/building/97_45-63-drive-rego_park/6j,57.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (23 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,44.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (9 stops) 7: Exit the 36 St Station. 8: Walk west on Northern Boulevard/NY 25A. 9: Turn right onto 39th Avenue. 10: Enter the 39 Av Station. 11: Take the N toward Astoria - Ditmars Blvd. (5 stops) 12: Exit the Astoria - Ditmars Blvd Station. 13: Walk southeast on Ditmars Boulevard. 14: Turn left onto 35th Street. 15: Your destination is on the right. ,2
Rental Unit,Upper West Side,46 West 86th Street #4C,"$2,100","40.78596391,-73.97167085",Studio,1 Bath,,https://streeteasy.com/building/46-west-86-street-new_york/4c,27.0,1: Walk southeast on West 86th Street. 2: Turn left onto Central Park West. 3: Enter the 86 St Station. 4: Take the B toward Brighton Beach. (3 stops) 5: Transfer to take the A toward Far Rockaway - Mott Av. (6 stops) 6: Exit the Chambers St Station. 7: Walk southeast on Murray Street. 8: Bear right onto Steve Flanders Square. 9: Your destination is on the left. ,2,41.0,1: Walk southeast on West 86th Street. 2: Turn left onto Central Park West. 3: Enter the 86 St Station. 4: Take the B toward Brighton Beach. (4 stops) 5: Exit the 7 Av Station. 6: Walk northeast on 7th Avenue. 7: Enter the 57 St - 7 Av Station. 8: Take the W toward Astoria - Ditmars Blvd. (9 stops) 9: Exit the Astoria - Ditmars Blvd Station. 10: Walk southeast on Ditmars Boulevard. 11: Turn left onto 35th Street. 12: Your destination is on the right. ,2
Co-op,Forest Hills,65-08 108th Street #3A,"$1,950","40.73118502,-73.84913278",1 Bed,1 Bath,750.0,https://streeteasy.com/building/65_10-108-street-forest_hills/3a,64.0,1: Walk south on 108th Street. 2: Turn right onto 66th Road. 3: Turn left onto 102nd Street. 4: Turn right onto 67th Road. 5: Enter the 67 Av Station. 6: Take the R toward Bay Ridge - 95 St. (24 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,47.0,1: Walk south on 108th Street. 2: Turn right onto 66th Road. 3: Turn left onto 102nd Street. 4: Turn right onto 67th Road. 5: Enter the 67 Av Station. 6: Take the R toward Bay Ridge - 95 St. (9 stops) 7: Exit the Steinway St Station. 8: Take the Q101 toward STEINWAY 19 AV via STEINWAY ST. (8 stops) 9: Walk northwest on Ditmars Boulevard. 10: Turn right onto 35th Street. 11: Your destination is on the right. ,2
Rental Unit,Fort George,1 Broadway Terrace #3D,"$1,875","40.85703809,-73.93168796",1 Bed,1 Bath,,https://streeteasy.com/building/1-broadway-terrace-new_york/3d,55.0,1: Walk north on Broadway Terrace. 2: Turn left onto West 193rd Street. 3: Turn left onto Broadway/US 9. 4: Turn right onto West 192nd Street. 5: Turn right onto Bennett Avenue. 6: Turn left onto the walkway. 7: Enter the 190 St Station. 8: Take the A toward Ozone Park - Lefferts Blvd. (12 stops) 9: Exit the Chambers St Station. 10: Walk southeast on Murray Street. 11: Bear right onto Steve Flanders Square. 12: Your destination is on the left. ,1,71.0,1: Walk south on Broadway Terrace. 2: Bear right onto Fairview Avenue. 3: Turn left onto Broadway/US 9. 4: Turn left onto the walkway. 5: Turn left onto the walkway. 6: Enter the 191 St Station. 7: Take the 1 toward South Ferry. (16 stops) 8: Exit the 50 St Station. 9: Walk southwest on Broadway. 10: Turn left onto West 49th Street. 11: Enter the 49 St Station. 12: Take the W toward Astoria - Ditmars Blvd. (10 stops) 13: Exit the Astoria - Ditmars Blvd Station. 14: Walk southeast on Ditmars Boulevard. 15: Turn left onto 35th Street. 16: Your destination is on the right. ,2
